21,7,1,0,0,0,0,0,0,0,0,29,17,9,3,2,1,1,1,1,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,20,7,1,1,0,0,0,0,0,0,0,0,0,0
14,3,0,0,0,0,0,0,0,0,0,16,9,2,0,0,0,0,0,0,0,0,0,0,0
24,11,6,1,0,0,0,0,0,0,0,29,14,11,8,6,4,3,1,0,0,0,0,0,0
7,2,0,0,0,0,0,0,0,0,0,11,2,1,1,0,0,0,0,0,0,0,0,0,0
25,8,1,0,0,0,0,0,0,0,0,28,13,5,2,1,0,0,0,0,0,0,0,0,0
16,5,1,0,0,0,0,0,0,0,0,19,7,3,3,1,0,0,0,0,0,0,0,0,0
13,5,2,0,0,0,0,0,0,0,0,17,6,5,3,2,1,0,0,0,0,0,0,0,0
5,2,2,0,0,0,0,0,0,0,0,8,3,2,2,2,2,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
37,26,12,5,1,0,0,0,0,0,0,43,34,26,17,14,11,8,6,4,1,0,0,0,0
50,40,21,15,10,5,1,1,1,1,0,53,45,36,26,22,18,18,16,13,11,1,0,0,0
35,19,8,5,4,2,0,0,0,0,0,39,22,12,10,5,3,2,1,0,0,0,0,0,0
48,40,19,10,4,2,2,1,0,0,0,51,45,37,28,22,18,13,11,7,4,0,0,0,0
42,28,15,6,1,1,0,0,0,0,0,46,36,27,24,20,15,13,8,5,2,0,0,0,0
37,19,9,2,0,0,0,0,0,0,0,41,23,19,11,9,7,4,3,0,0,0,0,0,0
24,10,4,2,0,0,0,0,0,0,0,31,15,10,7,5,4,3,2,0,0,0,0,0,0
47,35,21,9,3,2,0,0,0,0,0,51,40,34,26,23,18,13,9,7,5,0,0,0,0
25,16,9,4,1,0,0,0,0,0,0,28,20,15,12,9,7,6,4,2,1,0,0,0,0
42,26,12,2,2,0,0,0,0,0,0,47,31,22,16,12,8,5,2,2,2,0,0,0,0
36,29,15,9,4,1,0,0,0,0,0,38,30,26,22,14,13,10,6,5,4,0,0,0,0
26,18,2,1,0,0,0,0,0,0,0,37,20,12,5,3,2,2,1,0,0,0,0,0,0
13,7,4,4,3,1,0,0,0,0,0,18,7,6,6,4,4,4,4,4,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,11,5,2,0,0,0,0,0,0,0,24,16,10,8,6,4,2,2,2,0,0,0,0,0
6,3,2,0,0,0,0,0,0,0,0,6,5,2,2,2,2,0,0,0,0,0,0,0,0
54,43,36,29,19,14,10,7,7,5,3,41,32,30,26,24,20,17,17,14,13,0,0,0,0
32,16,11,7,5,3,2,2,1,1,0,37,26,14,12,11,11,10,8,5,5,2,0,0,0
26,20,14,10,8,6,3,2,2,2,1,32,21,19,16,14,14,14,10,9,9,1,0,0,0
10,9,6,3,3,0,0,0,0,0,0,10,9,9,8,6,5,4,3,3,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
17,13,8,7,7,7,6,5,4,3,3,17,14,9,9,8,7,7,7,7,7,2,1,0,0
36,27,15,11,11,11,11,11,9,9,9,39,30,24,19,11,11,11,11,11,11,5,5,5,3
38,23,12,11,9,9,8,6,6,6,6,39,25,19,14,12,11,11,11,9,9,3,3,1,1
28,19,16,13,13,13,12,9,8,6,5,31,19,17,16,16,14,13,13,13,13,3,2,2,0
11,3,1,0,0,0,0,0,0,0,0,15,4,2,1,1,1,0,0,0,0,0,0,0,0
33,15,8,3,2,1,0,0,0,0,0,39,25,14,11,8,8,7,3,3,2,0,0,0,0
51,38,22,16,10,10,7,6,5,5,2,55,44,36,30,25,20,19,15,13,12,2,2,0,0
40,24,7,0,0,0,0,0,0,0,0,24,10,8,1,1,1,1,0,0,0,0,0,0,0
47,29,11,5,3,2,2,1,1,1,0,49,41,29,18,13,10,7,6,4,4,1,0,0,0
41,29,15,10,10,9,5,4,3,2,1,43,34,28,23,16,12,10,10,10,10,3,0,0,0
36,21,14,10,5,4,3,3,2,2,2,40,26,19,16,16,12,11,10,10,8,0,0,0,0
23,18,8,6,6,6,6,6,5,3,1,31,18,13,9,8,7,6,6,6,6,4,1,0,0
18,10,5,2,1,1,1,1,1,1,1,21,13,7,7,5,4,3,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,1,0,0,0,0,0,0,0,0,28,13,5,2,1,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0
13,4,4,3,3,3,3,3,2,2,1,38,4,4,4,4,4,4,4,4,3,3,1,1,0
43,30,10,5,0,0,0,0,0,0,0,18,10,5,0,0,0,0,0,0,0,0,0,0,0
31,17,0,0,0,0,0,0,0,0,0,29,18,9,3,0,0,0,0,0,0,0,0,0,0
42,25,7,1,0,0,0,0,0,0,0,47,26,20,11,6,3,1,1,1,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0
20,9,4,1,0,0,0,0,0,0,0,25,11,8,5,3,3,2,1,1,0,0,0,0,0
25,9,2,0,0,0,0,0,0,0,0,27,10,3,2,2,2,0,0,0,0,0,0,0,0
42,23,10,9,8,6,3,1,1,0,0,44,30,14,11,10,9,9,9,9,8,0,0,0,0
38,24,14,10,8,6,4,3,3,0,0,43,27,18,18,14,12,11,10,9,8,1,0,0,0
40,29,20,17,16,13,10,6,5,4,2,42,33,27,22,19,18,17,16,16,15,3,2,0,0
32,14,13,11,8,8,6,5,5,5,5,33,20,13,13,12,12,12,9,8,8,2,1,0,0
37,27,17,16,14,13,13,13,13,12,11,40,30,22,17,17,17,17,16,16,14,6,2,0,0
38,27,18,15,14,11,9,9,8,7,5,44,31,25,22,18,16,15,15,15,14,5,1,0,0
16,6,3,3,3,3,3,2,2,1,1,26,14,7,3,3,3,3,3,3,3,1,0,0,0
33,18,11,8,6,5,5,3,2,2,1,39,28,19,14,11,11,11,10,8,7,2,1,0,0
41,32,7,2,0,0,0,0,0,0,0,40,16,6,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
17,8,5,2,1,1,0,0,0,0,0,23,14,8,7,5,3,3,2,2,1,0,0,0,0
26,14,11,6,5,5,1,0,0,0,0,32,20,13,12,11,11,9,6,6,5,0,0,0,0
20,11,7,6,6,5,4,4,3,3,2,27,17,10,8,7,6,6,6,6,6,1,1,0,0
5,2,0,0,0,0,0,0,0,0,0,11,4,1,0,0,0,0,0,0,0,0,0,0,0
10,2,2,2,1,1,1,1,1,1,1,16,3,2,2,2,2,2,1,1,1,1,1,0,0
32,25,18,14,12,9,7,7,7,6,4,38,25,23,22,18,16,14,14,13,12,3,2,0,0
39,30,23,18,15,13,13,12,10,8,7,41,31,27,23,22,21,19,17,16,15,4,3,2,1
50,43,33,26,26,25,25,25,22,22,18,49,43,39,35,32,32,29,26,26,26,10,6,6,1
15,9,3,3,3,3,2,2,2,2,2,21,10,8,5,4,3,3,3,3,3,1,1,0,0
27,20,16,12,12,12,10,7,7,6,6,32,22,20,19,16,15,15,12,12,12,4,3,2,0
21,7,4,3,3,3,1,1,1,1,0,33,14,7,5,4,4,4,3,3,3,0,0,0,0
27,11,0,0,0,0,0,0,0,0,0,33,20,8,4,1,0,0,0,0,0,0,0,0,0
41,28,20,15,12,9,7,6,3,2,1,42,30,20,15,13,11,8,3,3,3,0,0,0,0
21,11,0,0,0,0,0,0,0,0,0,26,16,7,1,0,0,0,0,0,0,0,0,0,0
39,27,9,3,2,2,0,0,0,0,0,43,32,25,16,10,6,3,3,3,3,0,0,0,0
44,39,24,22,19,14,10,6,2,2,1,47,39,33,29,25,24,23,22,21,21,2,0,0,0
30,20,15,14,11,11,8,6,3,3,1,32,24,19,16,16,14,14,13,12,12,2,0,0,0
34,23,15,13,11,11,9,8,6,3,1,41,29,19,17,15,13,13,11,11,11,3,0,0,0
32,22,15,9,5,5,2,0,0,0,0,32,23,19,17,15,13,10,8,7,5,0,0,0,0
40,32,18,13,11,9,8,6,2,1,1,44,35,29,19,18,13,13,12,11,11,2,0,0,0
26,15,11,8,6,6,6,6,6,6,5,31,19,12,11,11,9,8,8,7,6,3,3,0,0
25,13,8,7,7,7,6,5,5,5,5,30,14,11,9,8,8,7,7,7,7,3,1,1,0
31,20,13,12,12,11,10,8,5,5,3,40,26,16,14,13,13,13,12,12,12,3,1,1,0
39,25,13,11,11,11,10,9,8,8,7,41,29,23,16,13,11,11,11,11,11,4,3,1,0
47,31,13,9,7,6,4,3,2,2,1,53,42,32,22,19,14,11,10,9,8,1,0,0,0
43,30,10,4,1,1,1,0,0,0,0,45,39,27,12,11,9,8,6,4,1,0,0,0,0
30,17,10,3,2,2,2,2,2,2,2,39,18,11,5,5,3,3,3,3,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
20,15,9,8,8,8,8,7,7,7,6,23,16,13,11,9,9,8,8,8,8,3,3,2,1
20,14,12,11,9,8,8,8,8,8,6,22,14,12,12,12,12,12,11,10,9,4,2,2,1
19,10,8,7,7,7,5,4,4,4,4,21,14,9,8,7,7,7,7,7,6,2,2,2,2
36,27,18,13,12,10,8,7,7,5,2,37,30,26,22,16,13,13,13,12,12,3,0,0,0
48,39,34,30,28,24,23,22,19,18,17,49,40,37,36,32,30,29,29,28,28,8,8,2,1
51,40,31,26,24,23,21,19,16,14,11,52,42,38,32,31,27,26,26,25,24,8,5,1,0
20,18,11,10,9,8,8,8,7,5,5,22,18,17,13,12,10,10,10,8,8,3,2,1,0
27,14,8,4,4,4,4,3,3,3,1,32,19,13,10,8,8,8,5,4,4,1,1,1,1
20,11,6,1,0,0,0,0,0,0,0,30,16,10,8,7,6,4,3,2,1,0,0,0,0
49,40,31,20,12,8,6,6,4,3,3,53,43,38,33,30,28,26,22,19,17,2,0,0,0
48,45,35,29,22,19,14,12,9,8,6,50,42,38,33,27,24,21,20,17,16,2,0,0,0
42,34,23,17,11,8,4,3,1,1,1,46,37,32,24,22,21,17,11,7,6,0,0,0,0
36,24,9,4,4,2,1,1,0,0,0,41,26,24,16,12,9,7,5,4,4,0,0,0,0
31,22,12,5,4,2,0,0,0,0,0,37,29,20,15,12,11,7,5,4,4,0,0,0,0
26,16,5,2,1,0,0,0,0,0,0,29,20,14,8,5,5,3,2,1,1,0,0,0,0
10,8,8,8,8,8,7,3,2,1,1,13,8,8,8,8,8,8,8,8,8,1,0,0,0
14,12,6,4,2,1,1,1,0,0,0,16,12,9,6,6,4,4,4,3,1,0,0,0,0
5,3,3,3,3,3,0,0,0,0,0,9,3,3,3,3,3,3,3,3,3,0,0,0,0
10,7,6,5,5,4,3,1,1,1,1,13,9,7,7,6,6,5,5,5,4,1,1,0,0
35,24,14,13,11,9,7,3,3,3,2,40,29,21,18,14,13,13,13,13,11,2,0,0,0
30,19,6,2,1,1,1,0,0,0,0,34,26,17,11,8,6,5,2,2,2,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,11,4,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0
45,34,24,21,18,16,13,13,12,11,11,45,35,31,27,23,22,19,19,18,17,3,2,1,0
33,27,20,17,16,11,9,8,6,4,2,39,28,27,24,22,21,19,17,17,17,3,1,0,0
8,2,1,0,0,0,0,0,0,0,0,13,4,2,2,1,1,1,0,0,0,0,0,0,0
31,16,5,3,3,3,3,3,3,3,3,36,23,15,9,6,5,3,3,3,3,1,1,1,1
28,25,20,19,16,15,11,10,9,8,5,30,27,24,20,19,19,19,19,17,17,4,3,2,2
42,25,14,11,11,8,7,6,6,5,4,44,30,19,15,12,11,11,11,10,9,2,1,1,0
33,24,9,5,3,3,2,2,1,1,1,36,29,22,12,9,6,5,5,4,3,0,0,0,0
24,10,6,6,5,4,4,4,4,4,4,27,14,10,8,6,6,6,5,5,5,2,2,1,0
32,21,12,9,6,4,3,3,3,3,3,41,24,19,13,12,12,10,8,8,4,2,2,2,0
34,25,15,11,8,8,7,6,6,5,4,41,26,24,21,15,13,12,9,8,8,3,1,0,0
34,21,11,8,7,7,5,5,5,5,5,37,23,16,13,11,10,9,7,7,7,3,1,1,0
33,12,8,8,7,4,2,2,2,2,2,41,17,10,9,9,8,8,8,7,7,1,1,0,0
25,22,14,10,7,6,3,2,2,1,0,32,24,21,19,14,13,11,10,10,7,1,0,0,0
44,31,12,5,2,2,2,2,0,0,0,50,35,27,19,15,12,9,5,4,3,0,0,0,0
52,40,27,19,16,14,8,8,8,6,5,51,45,34,28,24,19,17,15,14,14,3,1,0,0
52,46,35,31,26,22,17,11,9,7,6,52,48,41,40,34,33,31,29,28,25,5,1,0,0
37,29,20,10,8,7,5,4,4,3,2,40,34,27,25,21,17,10,10,9,8,2,1,1,0
42,34,24,22,20,19,16,14,13,11,11,46,38,31,28,24,23,23,21,21,20,7,3,1,0
49,43,33,25,24,21,21,21,16,14,10,50,44,43,35,30,26,26,25,24,24,9,3,0,0
32,25,20,13,11,11,11,9,8,8,8,36,28,23,21,20,16,13,11,11,11,4,3,2,0
43,33,23,21,19,17,16,14,14,14,14,46,37,31,24,22,21,20,20,18,17,6,6,4,3
47,43,30,25,20,18,15,14,12,12,12,50,44,40,32,29,26,25,21,20,17,7,5,4,2
42,35,19,16,14,12,12,12,11,11,11,45,38,30,25,18,18,15,15,15,14,5,4,4,4
38,23,13,11,9,9,8,8,7,6,6,41,26,18,13,11,11,11,10,9,9,3,1,0,0
41,31,21,16,15,13,12,12,12,11,10,44,36,28,24,21,19,16,15,15,15,6,5,4,0
37,31,20,17,16,13,13,12,12,11,10,44,37,29,25,20,20,19,17,17,16,7,5,3,2
49,41,29,21,17,14,8,5,3,3,3,48,45,40,38,31,25,24,23,21,18,1,1,0,0
55,50,36,24,22,17,14,14,12,9,8,48,39,34,26,20,18,15,14,13,11,0,0,0,0
32,8,2,2,2,2,2,2,2,2,2,40,17,2,2,2,2,2,2,2,2,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,4,3,2,2,2,2,2,5,4,4,4,4,4,4,4,4,4,1,1,0,0
11,7,5,4,3,2,1,1,0,0,0,24,8,7,7,5,5,4,4,4,4,1,0,0,0
49,45,33,23,20,17,13,12,12,8,8,52,46,45,44,41,36,32,28,25,23,7,4,3,1
57,57,51,46,36,33,30,27,24,22,22,42,35,31,23,10,7,7,4,4,3,0,0,0,0
52,47,35,27,16,14,12,12,10,9,9,50,39,30,23,15,6,5,3,1,1,0,0,0,0
26,16,8,0,0,0,0,0,0,0,0,32,15,12,6,2,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,0,0,0,0,0,0,0,0,0,7,5,2,1,1,0,0,0,0,0,0,0,0,0
2,1,1,1,1,1,1,0,0,0,0,3,2,1,1,1,1,1,1,1,1,1,0,0,0
15,2,1,1,0,0,0,0,0,0,0,16,3,2,2,1,1,1,0,0,0,0,0,0,0
12,4,0,0,0,0,0,0,0,0,0,12,7,1,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0
28,18,14,5,2,1,0,0,0,0,0,39,23,17,16,14,13,10,5,5,4,0,0,0,0
46,33,20,17,13,10,9,6,3,2,1,50,40,34,27,23,20,18,18,17,17,3,1,0,0
25,19,12,11,10,9,7,5,5,5,5,31,22,17,14,14,12,11,11,11,11,3,2,0,0
44,36,5,0,0,0,0,0,0,0,0,41,30,16,6,2,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,21,3,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,1,0,0,0,0,0,0,0,0,16,4,3,2,1,0,0,0,0,0,0,0,0,0
12,6,3,3,3,2,1,1,1,1,1,14,7,5,3,3,3,3,3,3,3,1,1,1,1
30,21,12,6,5,5,5,4,4,4,4,35,26,18,14,12,7,6,6,6,5,2,2,1,1
42,32,25,24,18,18,17,15,15,15,15,44,37,30,26,25,25,24,24,24,21,8,7,5,4
32,21,17,14,12,12,10,10,10,9,7,39,23,21,19,17,15,15,14,14,13,4,4,1,0
44,34,20,16,16,11,11,8,7,5,2,47,40,35,27,22,20,19,18,16,16,5,1,0,0
42,22,13,8,4,1,1,1,1,0,0,43,22,18,12,11,11,7,3,3,3,0,0,0,0
28,6,3,2,2,2,2,2,2,2,2,39,19,5,3,3,3,3,2,2,2,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,3,2,2,2,2,2,2,2,2,42,18,4,4,4,3,3,3,3,2,2,2,1,1
31,22,11,2,0,0,0,0,0,0,0,28,10,5,2,0,0,0,0,0,0,0,0,0,0
27,12,5,4,3,2,2,2,1,1,1,26,10,8,5,4,4,4,4,3,3,0,0,0,0
33,15,3,1,1,0,0,0,0,0,0,42,21,13,9,6,3,2,1,1,1,0,0,0,0
40,27,14,9,9,4,2,2,1,1,0,48,32,24,18,14,11,11,10,9,9,0,0,0,0
38,20,17,10,9,8,5,4,4,0,0,40,28,20,17,17,13,11,10,10,9,3,0,0,0
23,16,10,9,9,9,9,8,8,8,7,27,19,15,12,10,9,9,9,9,9,4,1,0,0
24,12,8,6,6,6,6,6,6,6,6,27,16,11,10,9,7,7,6,6,6,3,3,3,0
37,29,25,21,19,17,17,14,12,10,8,42,35,27,25,25,24,22,21,19,18,6,3,1,0
31,25,19,16,15,14,11,11,10,9,7,38,27,24,19,19,19,16,16,15,15,5,2,0,0
14,9,3,3,3,2,2,1,1,1,1,18,10,9,5,3,3,3,3,3,3,1,1,0,0
11,3,0,0,0,0,0,0,0,0,0,21,8,4,2,2,0,0,0,0,0,0,0,0,0
40,28,16,12,8,3,3,1,1,0,0,43,38,28,24,19,16,15,15,12,11,1,0,0,0
50,36,16,7,2,2,1,1,1,1,1,43,25,18,15,10,4,3,3,2,1,1,0,0,0
47,32,17,11,6,4,2,2,0,0,0,48,39,29,23,17,16,12,8,7,4,0,0,0,0
40,24,11,6,3,3,3,0,0,0,0,45,33,18,16,12,9,6,5,4,3,0,0,0,0
18,5,3,1,1,1,1,0,0,0,0,24,10,5,4,3,3,2,1,1,1,0,0,0,0
15,10,4,1,0,0,0,0,0,0,0,20,12,7,5,4,3,2,2,1,1,0,0,0,0
25,17,4,2,0,0,0,0,0,0,0,33,19,15,9,6,3,3,2,2,2,0,0,0,0
13,5,2,2,0,0,0,0,0,0,0,18,8,5,4,3,2,2,2,2,0,0,0,0,0
46,29,10,6,1,0,0,0,0,0,0,48,36,25,15,10,9,7,6,1,1,0,0,0,0
36,19,3,1,0,0,0,0,0,0,0,40,24,16,7,5,2,2,2,1,0,0,0,0,0
45,33,16,10,5,3,1,0,0,0,0,49,39,30,24,18,14,14,9,8,7,0,0,0,0
19,12,6,4,1,0,0,0,0,0,0,21,14,12,6,6,5,5,5,4,3,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0,30,4,1,0,0,0,0,0,0,0,0,0,0,0
39,18,14,12,11,9,8,5,3,1,0,29,17,11,9,8,5,3,0,0,0,0,0,0,0
8,2,1,0,0,0,0,0,0,0,0,16,2,1,1,1,0,0,0,0,0,0,0,0,0
14,4,0,0,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0
9,3,1,0,0,0,0,0,0,0,0,11,4,3,1,1,1,0,0,0,0,0,0,0,0
11,2,0,0,0,0,0,0,0,0,0,14,5,1,1,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,23,1,0,0,0,0,0,0,0,0,33,19,8,2,1,1,0,0,0,0,0,0,0,0
12,3,3,2,2,2,2,1,0,0,0,22,6,3,3,3,3,2,2,2,2,1,0,0,0
43,33,21,17,11,7,4,1,0,0,0,46,40,31,27,23,21,19,17,15,13,0,0,0,0
44,32,24,23,16,15,13,11,7,3,0,47,37,31,26,24,23,23,23,22,18,5,0,0,0
42,35,29,24,21,19,17,15,11,11,10,48,36,32,30,28,26,24,22,21,21,5,4,2,0
32,23,22,14,14,12,11,11,11,11,10,33,27,23,23,21,17,14,14,13,13,5,4,2,0
44,36,26,24,20,16,13,10,10,9,9,47,36,34,30,27,25,24,22,22,20,5,5,3,1
25,18,16,16,16,16,16,16,16,16,16,30,20,18,16,16,16,16,16,16,16,8,8,7,4
9,2,2,2,2,2,2,2,2,2,0,12,3,2,2,2,2,2,2,2,2,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,0,0,0
48,41,24,21,15,9,9,7,7,7,7,52,43,36,25,18,17,17,15,12,11,3,2,1,1
35,21,11,6,4,4,4,4,3,3,3,45,22,17,15,10,7,6,6,5,4,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
11,2,0,0,0,0,0,0,0,0,0,18,3,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
21,9,6,4,2,2,2,2,2,2,2,37,11,7,5,5,4,2,2,2,2,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,0,0,0,13,2,2,1,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,2,2,2,2,2,2,2,2,2,30,3,3,3,2,2,2,2,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
